NCBI GeneID
122680362	TM7SF3	
122680363	MRTFA	
122680364	SGSM3	
122680366	TULP3	
122680367	DENND6B	
122680370	EIF3D	
122680372	FAR2	
122680373	SYT10	
122680375	CLEC1B	
122680376	MRPS35	
122680378	USP44	
122680379	BPIFC	
122680381	IL17RA	
122680382	RABL2B	
122680383	METAP2	
122680385	SLC25A17	
122680386	PLA2G6	
122680388	BAIAP2L2	
122680389	LAG3	
122680390	PTMS	
122680391	TEX33	
122680392	CYTH4	
122680393	SMIM10L1	
122680395	PDE1B	
122680399	C1QTNF6	
122680400	SLC17A8	
122680401	LDHB	
122680403	RPL3	
122680406	AICDA	
122680409	CBY1	
122680411	FAM227A	
122680412	FGFR1OP2	
122680414	CSF2RB	
122680416	AKAP3	
122680417	NDUFA9	
122680419	ADSL	
122680420	PEX5	
122680421	PEX26	
122680422	SERHL2	
122680423	PPP1R1A	
122680424	RRP7A	
122680425	ENTHD1	
122680428	CREBL2	
122680430	TRMU	
122680433	APOBEC1	
122680435	SINHCAF	
122680436	NCKAP1L	
122680440	GOLT1B	
122680442	ITPR2	
122680444	CMAS	
122680445	CLEC12B	
122680449	ARHGDIB	
122680450	PDE6H	
122680451	RAC2	
122680452	FOXM1	
122680453	RHNO1	
122680454	ITGA5	
122680455	IL2RB	
122680458	C1R	
122680461	ZNF385A	
122680462	ANKRD54	
122680463	A4GALT	
122680466	C1S	
122680467	CDKN1B	
122680472	PLCZ1	
122680473	CHST11	
122680477	DDX47	
122680478	WNK1	
122680479	ERC1	
122680480	RAD52	
122680481	COPZ1	
122680484	PPFIBP1	
122680486	REP15	
122680487	BHLHE41	
122680488	PWP1	
122680490	NECAP1	
122680491	DRAM1	
122680492	CLSTN3	
122680494	RBP5	
122680495	SHISAL1	
122680504	NFE2	
122680505	MCAT	
122680506	CAPZA3	
122680507	CLEC2B	
122680508	HMOX1	
122680510	APOLD1	
122680512	GTSE1	
122680513	MLF2	
122680514	TIGAR	
122680515	HNRNPA1	
122680516	FGF23	
122680517	ISX	
122680518	CENPM	
122680519	GAS2L3	
122680520	NANOG	
122680521	INTS13	
122680522	ALG10	
122680523	CLEC12A	
122680525	ELFN2	
122680526	CBX5	
122680528	APOBEC3A	
122680531	PARVG	
122680532	TAS2R8	
122680534	HEBP1	
122680536	HDHD5	
122680540	CLEC2A	
122680545	IFT27	
122680546	PKP2	
122680549	C22H12orf75	
122680550	KCNA6	
122680551	SMUG1	
122680555	TTLL1	
122680556	BICD1	
122680558	TTC38	
122680559	UPK3A	
122680561	MCM5	
122680562	NOL12	
122680563	ACTR6	
122680567	HOXC4	
122680568	PIM3	
122680569	CLEC1A	
122680570	CLEC7A	
122680572	COPS7A	
122680573	ARSA	
122680574	GRAP2	
122680576	MPPED1	
122680578	HOXC9	
122680579	LMF2	
122680581	PTPN6	
122680585	PTPRO	
122680586	HOXC8	
122680587	SH3BP1	
122680588	NOPCHAP1	
122680589	ADA2	
122680590	CACNA1I	
122680594	ANO2	
122680597	SLC6A13	
122680598	HOXC6	
122680599	SLC6A12	
122680600	CDPF1	
122680601	MGAT3	
122680602	ASCL1	
122680603	PAH	
122680604	KCTD17	
122680605	TEX52	
122680606	LPAR5	
122680608	TAFA5	
122680610	GUCY2C	
122680615	WBP2NL	
122680617	DMC1	
122680618	C3AR1	
122680619	MED21	
122680620	SEPTIN3	
122680628	MANSC1	
122680629	KLRF2	
122680631	SOX5	
122680632	RASD2	
122680633	HOXC5	
122680634	NCF4	
122680637	TUBA8	
122680641	PVALB	
122680650	GARIN6	
122680659	WNT7B	
122680661	ANO4	
122680662	C1RL	
122680663	ARNTL2	
122680665	NFAM1	
122680666	SYN3	
122680667	FBXO7	
122680669	TIMP3	
122680675	NRIP2	
122680677	HOXC10	
122680679	FOXRED2	
122680680	LMO3	
122680681	CERK	
122680683	GYS2	
122680684	HOXC13	
122680686	SLC15A5	
122680689	PNPLA5	
122680695	MYH9	
122680698	TESPA1	
122680700	CALCOCO1	
122680703	SPX	
122680704	GALR3	
122680706	ATP5MC2	
122680707	LRTM2	
122680708	SULT4A1	
122680709	GRIN2B	
122680711	USP5	
122680712	P3H3	
122680713	GPR162	
122680714	CD4	
122680715	GNB3	
122680716	TPI1	
122680717	CDCA3	
122680719	SPSB2	
122680720	RFX4	
122680723	KCNA5	
122680726	PLBD1	
122680729	IQSEC3	
122680730	SUN2	
122680731	GTPBP1	
122680732	JOSD1	
122680733	DNAL4	
122680734	TOMM22	
122680738	TMPRSS6	
122680740	AMDHD1	
122680743	CLEC6A	
122680745	SLCO1A2	
122680747	GPR19	
122680748	MOV10L1	
122680760	PIK3C2G	
122680762	NPFF	
122680764	MLC1	
122680766	OLR1	
122680767	TMEM52B	
122680768	MAP3K12	
122680771	TTLL8	
122680775	EFCAB6	
122680777	TUBGCP6	
122680778	SELENOO	
122680779	HDAC10	
122680780	MAPK12	
122680781	PCBP2	
122680782	MAPK11	
122680783	NR1H4	
122680785	GPRC5A	
122680787	CD69	
122680788	IL17REL	
122680790	KCNJ4	
122680792	SPIC	
122680793	CLEC4E	
122680794	MANSC4	
122680795	NTF3	
122680796	PHF21B	
122680797	FAM83F	
122680800	MCHR1	
122680802	CLEC4D	
122680803	CACNG2	
122680804	NUAK1	
122680805	FGF6	
122680807	STYK1	
122680808	ASCL4	
122680812	TMTC1	
122680813	SLC5A8	
122680816	SBF1	
122680817	PPP6R2	
122680818	MIOX	
122680820	ADM2	
122680822	TMEM121B	
122680825	RERGL	
122680828	TAS2R42	
122680829	CD27	
122680830	SLCO1C1	
122680832	CLEC9A	
122680839	EPS8	
122680841	SSTR3	
122680843	WASHC4	
122680844	APPL2	
122680846	RERG	
122680848	DDX17	
122680849	KDELR3	
122680851	SMCO2	
122680854	NUP50	
122680855	KIAA0930	
122680856	CACNA1C	
122680857	DCP1B	
122680858	MICAL3	
122680859	BCL2L13	
122680862	ATP6V1E1	
122680863	BID	
122680864	DUSP16	
122680866	BORCS5	
122680868	SHANK3	
122680870	NEUROD4	
122680871	IRAG2	
122680872	DNAI7	
122680873	KRAS	
122680874	ETFRF1	
122680875	KDM5A	
122680876	CCDC77	
122680877	HMGXB4	
122680878	TOM1	
122680879	TARBP2	
122680915	PRR13	
122680941	AMHR2	
122680967	SP1	
122681019	RAB22A	
122681022	ACSS1	
122681024	AAAS	
122681025	CST7	
122681026	ITGA8	
122681027	MINDY3	
122681028	EPC1	
122681029	GPCPD1	
122681030	SP7	
122681032	CCNY	
122681034	PYGB	
122681035	ABHD12	
122681036	CPNE1	
122681037	SPAG4	
122681038	FLRT3	
122681039	MACROD2	
122681042	DBNDD2	
122681044	SYS1	
122681045	PIGT	
122681049	RIPOR3	
122681050	MYG1	
122681051	PTPN1	
122681054	CDK5RAP1	
122681055	SNTA1	
122681057	ARHGAP21	
122681058	PFDN5	
122681059	C23H10orf67	
122681061	GJD4	
122681068	ESPL1	
122681085	LRRN4	
122681086	C23H20orf141	
122681092	C23H20orf204	
122681094	SYCP2	
122681096	ANKRD60	
122681098	DEFB129	
122681099	DEFB128	
122681100	DEFB127	
122681101	DEFB115	
122681105	MFSD5	
122681110	C23H20orf173	
122681115	ITGB7	
122681125	WFDC8	
122681126	WFDC9	
122681127	WFDC10B	
122681128	WFDC13	
122681133	RARG	
122681135	ZNF217	
122681138	C23H20orf202	
122681139	SFMBT2	
122681140	SLC9A8	
122681143	MYH7B	
122681147	PITRM1	
122681151	ASXL1	
122681153	TMEM239	
122681155	ZNFX1	
122681156	DDX27	
122681159	PFKFB3	
122681160	JPH2	
122681161	CRNKL1	
122681162	NAA20	
122681163	CFAP61	
122681164	ITGB1	
122681165	FAM171A1	
122681166	PABPC1L	
122681167	TOMM34	
122681168	SOAT2	
122681170	YWHAB	
122681171	TTI1	
122681172	RPRD1B	
122681174	CSNK2A1	
122681177	USP6NL	
122681180	CUBN	
122681186	VIM	
122681187	TRDMT1	
122681188	GDF5	
122681191	NEBL	
122681194	RALGAPB	
122681195	SLC23A2	
122681198	NMT2	
122681200	CSAD	
122681201	ATP9A	
122681202	RALGAPA2	
122681203	SNX5	
122681204	MGME1	
122681209	SERINC3	
122681210	TTPAL	
122681211	ARFGEF2	
122681212	SIRPA	
122681214	GZF1	
122681215	NAPB	
122681216	CSTL1	
122681217	IGFBP6	
122681221	ZNF740	
122681222	RIN2	
122681223	SLC24A3	
122681227	RRBP1	
122681228	BFSP1	
122681229	DSTN	
122681232	SPATA2	
122681234	RNF114	
122681235	ZNF335	
122681236	PCIF1	
122681239	TPX2	
122681240	MYLK2	
122681242	RBCK1	
122681243	HM13	
122681246	DUSP15	
122681247	TNS2	
122681248	ZCCHC3	
122681249	TBC1D20	
122681250	TRIB3	
122681251	C23H20orf96	
122681252	SOX12	
122681253	FOXS1	
122681254	REM1	
122681255	BCL2L1	
122681256	NRSN2	
122681258	ID1	
122681259	DEFB119	
122681260	DEFB124	
122681262	DEFB123	
122681264	DEFB121	
122681265	DEFB116	
122681267	TTLL9	
122681268	PDRG1	
122681269	FASTKD5	
122681270	LZTS3	
122681271	UBOX5	
122681272	WFDC11	
122681273	ARHGAP12	
122681275	LARP4B	
122681277	CBFA2T2	
122681280	WDR37	
122681281	IDI1	
122681282	JAG1	
122681283	ADA	
122681284	CCN5	
122681285	PKIG	
122681286	SPRYD3	
122681289	NNAT	
122681291	ZFP64	
122681292	EIF4B	
122681302	KIF5B	
122681303	PLAGL2	
122681304	POFUT1	
122681305	KIAA1217	
122681306	KRT18	
122681307	KRT8	
122681309	CREM	
122681310	KRT78	
122681311	ESF1	
122681312	NDUFAF5	
122681315	XRN2	
122681316	NKX2-4	
122681317	HSPA12B	
122681318	KRT4	
122681319	C23H20orf27	
122681320	STAM	
122681321	CTNNBL1	
122681322	CACNB2	
122681323	KRT79	
122681325	ACSS2	
122681326	GSS	
122681327	PLXDC2	
122681331	KRT3	
122681332	DCLRE1C	
122681333	SUV39H2	
122681334	TASP1	
122681335	KRT2	
122681337	B4GALT5	
122681338	ABHD16B	
122681339	TPD52L2	
122681340	THNSL1	
122681341	PRTFDC1	
122681342	KRT1	
122681343	ENKUR	
122681345	KIN	
122681346	ATP5F1C	
122681348	PROSER2	
122681349	ECHDC3	
122681351	VAPB	
122681352	CSTF1	
122681355	AURKA	
122681356	FAM210B	
122681358	LAMA5	
122681359	ADRM1	
122681360	TMC2	
122681361	NOP56	
122681363	IDH3B	
122681367	PPP1R16B	
122681370	CHMP4B	
122681371	MROH8	
122681372	RPN2	
122681373	KRT74	
122681374	SLC13A3	
122681375	TP53RK	
122681376	ZNF438	
122681377	KRT71	
122681378	EFCAB8	
122681380	MAPRE1	
122681381	STX16	
122681383	BCAS1	
122681391	SRC	
122681392	ZEB1	
122681393	KRT5	
122681395	OPRL1	
122681397	TCEA2	
122681398	RGS19	
122681399	LKAAEAR1	
122681401	TM9SF4	
122681402	TMX4	
122681403	STK35	
122681404	PDYN	
122681405	SLC12A5	
122681406	NCOA5	
122681407	KRT6A	
122681408	COL9A3	
122681409	TCFL5	
122681410	FKBP1A	
122681411	ITIH5	
122681412	RAB18	
122681414	DZANK1	
122681415	POLR3F	
122681416	RBBP9	
122681417	HSPA14	
122681419	CDNF	
122681420	AKR1E2	
122681421	KRT82	
122681424	FBH1	
122681426	PLCB1	
122681427	PLCB4	
122681428	KRT84	
122681430	BTBD3	
122681431	FAM107B	
122681433	KLF6	
122681434	NRP1	
122681441	ELMO2	
122681442	TAF3	
122681443	STK4	
122681444	CEP250	
122681445	EYA2	
122681449	NET1	
122681450	TUBAL3	
122681453	TAF4	
122681454	FZD8	
122681456	GMEB2	
122681457	STMN3	
122681459	NOL4L	
122681461	APCDD1L	
122681462	OXT	
122681463	DHX35	
122681466	PIGU	
122681467	MAP1LC3A	
122681468	KRT7	
122681469	PTGIS	
122681471	EEF1A2	
122681472	PTK6	
122681473	PPDPF	
122681474	CD93	
122681477	ABI1	
122681478	PDSS1	
122681482	KIZ	
122681486	OSBPL2	
122681489	DNMT3B	
122681490	KRT80	
122681491	COMMD7	
122681494	JCAD	
122681496	SRSF6	
122681497	BMP2	
122681499	DNTTIP1	
122681500	WFDC3	
122681501	UBE2C	
122681503	ZNF133	
122681505	KAT14	
122681506	SMIM41	
122681508	OPTN	
122681509	FOXA2	
122681510	PSMF1	
122681511	MYT1	
122681512	SCP2D1	
122681513	NR4A1	
122681518	BMI1	
122681519	COMMD3	
122681521	NELFCD	
122681522	CTSZ	
122681523	SMOX	
122681524	PRPF6	
122681525	SEPHS1	
122681526	FAM217B	
122681527	PPP1R3D	
122681528	MMP24	
122681529	EIF6	
122681530	MMP24OS	
122681531	TGM2	
122681532	HCK	
122681533	ACBD5	
122681535	ATG101	
122681536	RTF2	
122681537	DTD1	
122681538	SPAG6	
122681541	SLC32A1	
122681542	BPIFB1	
122681546	PCMTD2	
122681548	SLC35C2	
122681549	ACVR1B	
122681550	SLC52A3	
122681556	TAMALIN	
122681561	CUL2	
122681563	SEC23B	
122681565	SPTLC3	
122681569	SHLD1	
122681570	ACVRL1	
122681571	SEL1L2	
122681572	KIF3B	
122681575	COL20A1	
122681577	ARL5B	
122681578	ANKRD33	
122681585	OTOR	
122681587	SLC4A11	
122681588	ITPA	
122681589	OSER1	
122681591	MYBL2	
122681592	PHYH	
122681595	NSFL1C	
122681596	SIRPB2	
122681598	PROKR2	
122681599	PRELID3B	
122681600	ATP5F1E	
122681601	ARFGAP1	
122681602	MKX	
122681603	NKX2-2	
122681607	EBF4	
122681608	E2F1	
122681609	NECAB3	
122681610	C23H20orf144	
122681611	CENPB	
122681612	SPEF1	
122681613	RBBP8NL	
122681614	MRC1	
122681617	IFT52	
122681620	GTPBP4	
122681624	CAMK1D	
122681626	YTHDF1	
122681627	FIGNL2	
122681628	ERGIC3	
122681629	VPS16	
122681630	PCED1A	
122681631	RBM38	
122681632	PTER	
122681633	C1QL3	
122681634	SNPH	
122681637	MAFB	
122681638	SCN8A	
122681639	ANKRD26	
122681640	YME1L1	
122681643	CCDC3	
122681647	MC3R	
122681648	RBM17	
122681649	ACTR5	
122681650	ENTPD6	
122681652	SLC4A8	
122681653	MPP7	
122681656	FAM209A	
122681658	BAMBI	
122681659	SLC2A10	
122681660	GALNT6	
122681661	CELF2	
122681662	BIN2	
122681671	CCDC7	
122681673	CELA1	
122681678	NSUN6	
122681680	PAX1	
122681681	BEND7	
122681682	INSM1	
122681683	POU6F1	
122681684	PRKCQ	
122681687	CABLES2	
122681688	RPS21	
122681690	SDC4	
122681694	SCRT2	
122681695	SRXN1	
122681699	ZNF341	
122681700	ADRA1D	
122681705	KCNB1	
122681707	ISM1	
122681709	MCM10	
122681711	BPIFB6	
122681712	THBD	
122681713	PLCG1	
122681714	ZHX3	
122681715	LPIN3	
122681716	TOP1	
122681717	EMILIN3	
122681719	BPIFA1	
122681721	CDC25B	
122681722	ARMC3	
122681723	MSRB2	
122681725	MEIG1	
122681727	BPIFA3	
122681728	RAE1	
122681730	RASSF2	
122681731	MANBAL	
122681739	FITM2	
122681740	DAZAP2	
122681743	ACTL10	
122681744	TP53TG5	
122681751	BCAS4	
122681759	CTCFL	
122681760	HACD1	
122681765	IL2RA	
122681766	TFCP2	
122681773	EIF2S2	
122681774	RALY	
122681784	MOCS3	
122681785	DPM1	
122681786	CSRNP2	
122681794	LETMD1	
122681796	ANGPT4	
122681797	VSX1	
122681800	PFDN4	
122681801	KCNG1	
122681802	IL15RA	
122681821	SLC11A2	
122681822	KCNQ2	
122681825	CPXM1	
122681826	ADAM33	
122681828	NPEPL1	
122681829	PTPRT	
122681832	MYO3A	
122681835	RSPO4	
122681836	ASB13	
122681837	DOK5	
122681838	BPIFB4	
122681839	AHCY	
122681843	HNF4A	
122681845	PXMP4	
122681846	SOGA1	
122681847	EPB41L1	
122681849	RBL1	
122681850	DLGAP4	
122681852	PHF20	
122681853	METTL7A	
122681854	CNBD2	
122681855	SAMHD1	
122681856	NDRG3	
122681857	AAR2	
122681858	DSN1	
122681860	SLA2	
122681861	TGIF2	
122681862	ATF1	
122681863	TLDC2	
122681864	SCAND1	
122681865	MYL9	
122681872	OTUD1	
122681875	KCNS1	
122681876	WFDC5	
122681883	DIP2B	
122681884	MASTL	
122681886	DDRGK1	
122681887	SGK2	
122681889	RBPJL	
122681891	L3MBTL1	
122681892	CCM2L	
122681893	OGFR	
122681894	MAP3K8	
122681896	FAM83D	
122681897	BANF2	
122681898	GATA3	
122681901	KIAA1755	
122681902	NCKAP5L	
122681903	SNAI1	
122681905	RTEL1	
122681906	ZBTB46	
122681907	ZGPAT	
122681908	LIME1	
122681909	SLC2A4RG	
122681910	ARFRP1	
122681911	TNFRSF6B	
122681913	GFRA4	
122681915	NCOA3	
122681916	SULF2	
122681920	SNRPB	
122681921	KCNH3	
122681922	SNRPB2	
122681925	SPO11	
122681926	CEBPB	
122681931	BPI	
122681932	MMP9	
122681933	CDH26	
122681936	WAC	
122681939	PANK2	
122681940	RNF24	
122681942	PRND	
122681944	MRPS26	
122681946	TNNC2	
122681948	ZSWIM3	
122681950	CTSA	
122681951	ZSWIM1	
122681952	SNX21	
122681953	ACOT8	
122681954	NEURL2	
122681955	SPATA25	
122681956	FMNL3	
122681961	TOX2	
122681962	NFATC2	
122681966	VSTM2L	
122681967	FRMD4A	
122681968	PRPF18	
122681972	MALRD1	
122681974	SOX18	
122681975	NTSR1	
122681977	FAM110A	
122681978	CD40	
122681979	PRPF40B	
122681980	DNAJC1	
122681982	DIDO1	
122681983	SLC17A9	
122681984	GID8	
122681986	ANKEF1	
122681988	PROCR	
122681992	SLCO4A1	
122681993	PCK1	
122681994	BMP7	
122681995	TCF15	
122681996	MLLT10	
122682002	CHD6	
122682004	CDH4	
122682007	ODAD2	
122682010	TSHZ2	
122682014	HAO1	
122682016	SIGLEC1	
122682018	TASOR2	
122682019	GDI2	
122682020	ZNF831	
122682022	ITIH2	
122682025	KIF16B	
122682027	GGT7	
122682029	PHACTR3	
122682031	SKIDA1	
122682032	EDN3	
122682035	ST8SIA6	
122682036	PAK5	
122682037	CASS4	
122682038	PARD6B	
122682039	BPIFB2	
122682043	TFAP2C	
122682044	NPBWR2	
122682045	TGM3	
122682046	CHGB	
122682047	KCNK15	
122682048	NXT1	
122682052	MCM8	
122682053	FERMT1	
122682054	TRMT6	
122682056	CRLS1	
122682057	GDAP1L1	
122682058	NCOA6	
122682059	LIMA1	
122682061	TP53INP2	
122682064	TUBB1	
122682065	GTSF1L	
122682066	R3HDML	
122682067	WFDC2	
122682069	CDH22	
122682074	SYNDIG1	
122682075	SDCBP2	
122682076	SVIL	
122682081	PCSK2	
122682082	CST11	
122682089	CHRNA4	
122682090	TMEM123	
122682091	GAD2	
122682092	ZNF512B	
122682093	LARP4	
122682094	UCKL1	
122682095	SAMD10	
122682096	DNAJC5	
122682097	SRMS	
122682098	FNDC11	
122682099	LAMP5	
122682100	ATRN	
122682105	UCMA	
122682107	C23H20orf85	
122682109	RACGAP1	
122682111	UBE2V1	
122682115	SLC39A12	
122682116	BPIFB3	
122682117	UCN3	
122682120	GPR158	
122682121	GHRH	
122682122	TMEM74B	
122682123	PREX1	
122682125	RIMS4	
122682126	RAD21L1	
122682127	CDS2	
122682128	PCNA	
122682129	TMEM230	
122682130	SALL4	
122682132	PMEPA1	
122682136	ZBP1	
122682137	ITCH	
122682138	SPATS2	
122682139	DYNLRB1	
122682140	TMEM236	
122682142	CBLN4	
122682143	XKR7	
122682145	OVOL2	
122682146	MAVS	
122682147	AP5S1	
122682151	ASIC1	
122682156	SMARCD1	
122682161	MCRS1	
122682171	PRPH	
122682179	CERS5	
122682185	SUN5	
122682187	ADARB2	
122682189	ADIG	
122682190	FAM83C	
122682194	PTF1A	
122682195	GATA5	
122682196	TGM6	
122682206	RBM39	
122682207	NFS1	
122682208	ROMO1	
122682210	BIRC7	
122682211	PARD3	
122682216	HRH3	
122682217	LSM14B	
122682218	MTG2	
122682219	SS18L1	
122682221	PSMA7	
122682222	AQP5	
122682228	UPF2	
122682229	DHTKD1	
122682230	GPD1	
122682233	ZMYND8	
122682235	DNAJC22	
122682236	PIP4K2A	
122682237	SEC61A2	
122682238	CDC123	
122682239	NUDT5	
122682240	CSE1L	
122682241	STAU1	
122682242	FAIM2	
122682243	DIP2C	
122682244	ZMYND11	
122682245	BCDIN3D	
122682246	RSU1	
122682249	DNAAF9	
122682250	AQP6	
122682251	PTPRA	
122682252	SNAP25	
122682267	AQP2	
122682288	C1QL4	
122682304	TMBIM6	
122682460	GOLGA4	
122682463	USP4	
122682464	IHO1	
122682466	CCDC71	
122682468	AMT	
122682469	KLHDC8B	
122682470	C24H3orf62	
122682473	NICN1	
122682474	GPX1	
122682475	RHOA	
122682476	TCTA	
122682479	SMARCC1	
122682480	CSPG5	
122682484	ZKSCAN7	
122682486	ZNF35	
122682487	ZNF660	
122682488	KIF15	
122682490	TATDN2	
122682491	IRAK2	
122682498	EGFR	
122682500	MGLL	
122682501	LMBR1L	
122682503	TGFBR2	
122682506	MITF	
122682507	TKT	
122682508	DCP1A	
122682509	FLNB	
122682512	DHH	
122682514	ABHD6	
122682515	DNASE1L3	
122682516	PRKAG1	
122682518	RAB7A	
122682519	PTPN23	
122682523	FYCO1	
122682524	CXCR6	
122682525	RHEBL1	
122682526	QRICH1	
122682527	QARS1	
122682528	IMPDH2	
122682529	ALDH1L1	
122682530	KMT2D	
122682531	ZXDC	
122682532	SLC41A3	
122682535	DDN	
122682540	BSN	
122682541	DAG1	
122682542	WNT10B	
122682543	PTPRG	
122682544	RAD54L2	
122682545	TEX264	
122682547	ALAS1	
122682548	DUSP7	
122682549	POC1A	
122682551	ARHGEF3	
122682555	CCDC65	
122682558	RBM6	
122682560	MAGI1	
122682561	FKBP11	
122682563	ACOX2	
122682564	ARF3	
122682565	PXK	
122682566	PDHB	
122682567	KCTD6	
122682568	RND1	
122682569	FAM3D	
122682570	FAM107A	
122682571	DDX23	
122682572	HTD2	
122682573	RPP14	
122682577	STT3B	
122682578	TWF2	
122682579	PPM1M	
122682580	WDR82	
122682583	PDE12	
122682584	CACNB3	
122682586	ARF4	
122682588	ERC2	
122682589	CFAP20DC	
122682591	ITGA9	
122682593	EEFSEC	
122682594	RUVBL1	
122682595	PLXND1	
122682596	ITPR1	
122682597	BHLHE40	
122682599	ADCY6	
122682602	ALS2CL	
122682606	TDGF1	
122682607	TMIE	
122682608	FAM240A	
122682610	LRRC2	
122682611	LIMD1	
122682612	SNRK	
122682613	ANO10	
122682614	ABHD5	
122682615	CCNT1	
122682618	SCN5A	
122682619	KANSL2	
122682620	SCN11A	
122682621	XIRP1	
122682622	TTC21A	
122682623	WDR48	
122682624	XYLB	
122682625	SLC22A14	
122682626	CSRNP1	
122682627	ACVR2B	
122682628	OXSR1	
122682629	TEX49	
122682630	GORASP1	
122682631	EXOG	
122682632	CCR8	
122682634	TREH	
122682636	CX3CR1	
122682637	SLC25A38	
122682638	RPSA	
122682642	SCN10A	
122682647	UROC1	
122682648	TXNRD3	
122682650	CHST13	
122682651	C24H3orf22	
122682652	WNT5A	
122682656	ZNF641	
122682657	CACNA2D3	
122682658	LRTM1	
122682659	ADAMTS9	
122682665	MAP4	
122682666	DHX30	
122682669	PRKAR2A	
122682671	LRRN1	
122682675	IFT122	
122682676	EFCAB12	
122682677	MBD4	
122682680	CRBN	
122682681	TRNT1	
122682683	C24H3orf49	
122682689	C24H3orf84	
122682695	CCDC184	
122682697	MKRN2OS	
122682704	PLXNB1	
122682705	PFKM	
122682706	CCDC51	
122682708	LANCL2	
122682709	MLH1	
122682710	LRRFIP2	
122682711	EPM2AIP1	
122682713	SLC6A6	
122682715	SLC6A20	
122682716	SACM1L	
122682720	RBM5	
122682722	TRANK1	
122682723	OSBPL10	
122682724	GPD1L	
122682727	ATG7	
122682728	VGLL4	
122682729	SENP1	
122682731	USP19	
122682732	ZNF619	
122682733	RPL14	
122682736	GNAI2	
122682737	DLEC1	
122682738	VILL	
122682739	PLCD1	
122682740	ACAA1	
122682741	CTDSPL	
122682742	ASB8	
122682743	HMCES	
122682746	LMOD3	
122682747	ARL6IP5	
122682748	SYN2	
122682749	TIMP4	
122682750	DBNL	
122682751	PGAM2	
122682752	APPL1	
122682753	ASB14	
122682754	EDEM1	
122682756	TREX1	
122682757	SHISA5	
122682758	COL2A1	
122682759	MTMR14	
122682760	CPNE9	
122682761	FANCD2	
122682762	EMC3	
122682763	PRICKLE2	
122682765	CELSR3	
122682766	SLC26A6	
122682768	NCKIPSD	
122682769	TMEM89	
122682770	PLXNA1	
122682771	POMGNT2	
122682772	TMEM106C	
122682774	ARL8B	
122682775	SFMBT1	
122682777	VOPP1	
122682781	CACNA2D2	
122682782	NPRL2	
122682783	TMEM115	
122682785	CDCP1	
122682788	PPP4R2	
122682789	RBMS3	
122682790	VDR	
122682794	HDAC7	
122682795	PRRT3	
122682796	IL17RC	
122682797	CRELD1	
122682798	PPARG	
122682799	ATXN7	
122682800	PSMD6	
122682801	THOC7	
122682803	BRPF1	
122682804	TTLL3	
122682805	TADA3	
122682806	OGG1	
122682807	CAMK1	
122682808	SLC48A1	
122682809	RPUSD3	
122682810	ARPC4	
122682812	SETD5	
122682814	THUMPD3	
122682815	RAPGEF3	
122682817	FGD5	
122682818	NR2C2	
122682819	MRPS25	
122682823	SEC61A1	
122682824	NBEAL2	
122682825	SETD2	
122682826	KIF9	
122682827	ENDOU	
122682829	KLHL18	
122682830	MYL3	
122682832	CCDC12	
122682834	RPAP3	
122682845	GPR27	
122682846	EIF4E3	
122682847	NEK4	
122682848	PBRM1	
122682849	AMIGO2	
122682850	PCED1B	
122682851	GNL3	
122682852	GLT8D1	
122682854	SMIM4	
122682855	SPCS1	
122682856	IP6K2	
122682857	CMTM6	
122682859	NKTR	
122682860	ZBTB47	
122682861	SEC22C	
122682862	SS18L2	
122682864	MUSTN1	
122682866	DYNC1LI1	
122682868	RPN1	
122682869	FBLN2	
122682870	MCM2	
122682871	TPRA1	
122682872	CDC25A	
122682881	SEC13	
122682882	ZNF445	
122682884	LARS2	
122682885	CAMKV	
122682887	UBA7	
122682888	CDHR4	
122682889	SLC38A4	
122682890	INKA1	
122682891	CACNA1D	
122682892	ACTR8	
122682893	CHDH	
122682894	IL17RB	
122682896	SELENOK	
122682898	RBSN	
122682899	SUMF1	
122682901	CCK	
122682902	TRIM71	
122682903	CNOT10	
122682905	CFAP92	
122682906	ACAD9	
122682907	VHL	
122682909	BRK1	
122682910	TSEN2	
122682911	CMTM7	
122682914	SLC38A2	
122682915	RAB43	
122682916	GP9	
122682919	DENND6A	
122682920	SRGAP3	
122682921	RAD18	
122682922	SSUH2	
122682923	SLC38A1	
122682924	OXTR	
122682925	LMCD1	
122682926	CAV3	
122682933	GHRL	
122682936	IQCF1	
122682937	BAP1	
122682938	PHF7	
122682939	CCDC174	
122682940	SEMA3F	
122682941	IL17RE	
122682942	JAGN1	
122682943	CIDEC	
122682944	GATA2	
122682945	IL17RD	
122682946	KLF15	
122682948	PODXL2	
122682949	ABTB1	
122682950	FHIT	
122682951	SCAF11	
122682953	FEZF2	
122682954	TNNC1	
122682955	ZNF502	
122682956	ZNF501	
122682957	KIAA1143	
122682958	MAPKAPK3	
122682959	ARPP21	
122682960	ARID2	
122682961	KBTBD12	
122682964	RHO	
122682965	ANO6	
122682966	TAFA4	
122682968	SEMA3G	
122682969	SEC61G	
122682970	CMTM8	
122682971	DBX2	
122682972	TRH	
122682973	TOPAZ1	
122682974	HEMK1	
122682976	TAMM41	
122682979	RTP3	
122682980	RFT1	
122682985	STAC	
122682986	GADL1	
122682987	ATP2B2	
122682988	NELL2	
122682990	ITIH4	
122682991	ITIH3	
122682992	PRKCD	
122682994	SNTN	
122682995	SLC38A3	
122682996	GNAT1	
