MSTRG.1	0
MSTRG.10	70
MSTRG.100	255
MSTRG.1000	213
MSTRG.10000	6
MSTRG.10001	487
MSTRG.10002	1097
MSTRG.10003	43
MSTRG.10004	8
MSTRG.10005	9
MSTRG.10006	9
MSTRG.10007	384
MSTRG.10008	2076
MSTRG.10009	111
MSTRG.1001	136
MSTRG.10010	345
MSTRG.10011	233
MSTRG.10012	271
MSTRG.10013	5
MSTRG.10014	0
MSTRG.10015	90
MSTRG.10016	369
MSTRG.10017	7
MSTRG.10018	510
MSTRG.10019	3
MSTRG.1002	56
MSTRG.10020	140
MSTRG.10021	548
MSTRG.10022	208
MSTRG.10023	353
MSTRG.10024	0
MSTRG.10025	1470
MSTRG.10026	939
MSTRG.10027	15
MSTRG.10028	237
MSTRG.10029	436
MSTRG.1003	507
MSTRG.10030	439
MSTRG.10031	126
MSTRG.10032	579
MSTRG.10033	453
MSTRG.10034	956
MSTRG.10035	2
MSTRG.10036	4
MSTRG.10037	1
MSTRG.10038	1032
MSTRG.10039	5
MSTRG.1004	5
MSTRG.10040	551
MSTRG.10041	449
MSTRG.10042	40
MSTRG.10043	326
MSTRG.10044	47
MSTRG.10045	655
MSTRG.10046	425
MSTRG.10047	0
MSTRG.10048	1
MSTRG.10049	21
MSTRG.1005	14
MSTRG.10050	25
MSTRG.10051	931
MSTRG.10052	284
MSTRG.10053	436
MSTRG.10054	0
MSTRG.10055	1544
MSTRG.10056	33
MSTRG.10057	0
MSTRG.10058	1
MSTRG.10059	4
MSTRG.1006	298
MSTRG.10060	16
MSTRG.10061	209
MSTRG.10062	2
MSTRG.10063	0
MSTRG.10064	188
MSTRG.10065	33
MSTRG.10066	1
MSTRG.10067	8
MSTRG.10068	12
MSTRG.10069	5398
MSTRG.1007	0
MSTRG.10070	113
MSTRG.10071	29
MSTRG.10072	324
MSTRG.10073	943
MSTRG.10074	244
MSTRG.10075	14
MSTRG.10076	554
MSTRG.10077	0
MSTRG.10078	672
MSTRG.10079	6
MSTRG.1008	4
MSTRG.10080	26
MSTRG.10081	133
MSTRG.10082	601
MSTRG.10083	4
MSTRG.10084	354
MSTRG.10085	185
MSTRG.10086	3
MSTRG.10087	782
MSTRG.10088	589
MSTRG.10089	265
MSTRG.1009	1
MSTRG.10090	59
MSTRG.10091	526
MSTRG.10092	413
MSTRG.10093	143
MSTRG.10094	805
MSTRG.10095	1
MSTRG.10096	104
MSTRG.10097	209
MSTRG.10098	1
MSTRG.10099	748
MSTRG.101	1102
MSTRG.1010	1
MSTRG.10100	840
MSTRG.10101	11
MSTRG.10102	3
MSTRG.10103	1499
MSTRG.10104	142
MSTRG.10105	2
MSTRG.10106	1439
MSTRG.10107	289
MSTRG.10108	1698
MSTRG.10109	0
MSTRG.1011	287
MSTRG.10110	13
MSTRG.10111	0
MSTRG.10112	152
MSTRG.10113	11
MSTRG.10114	61
MSTRG.10115	908
MSTRG.10116	6
MSTRG.10117	1
MSTRG.10118	65
MSTRG.10119	3888
MSTRG.1012	0
MSTRG.10120	18
MSTRG.10121	9
MSTRG.10122	87
MSTRG.10123	4
MSTRG.10124	317
MSTRG.10125	78
MSTRG.10126	554
MSTRG.10127	155
MSTRG.10128	8
MSTRG.10129	638
MSTRG.1013	186
MSTRG.10130	72
MSTRG.10131	132
MSTRG.10132	5
MSTRG.10133	11
MSTRG.10134	34
MSTRG.10135	137
MSTRG.10136	17
MSTRG.10137	4
MSTRG.10138	0
MSTRG.10139	258
MSTRG.1014	232
MSTRG.10140	351
MSTRG.10141	82
MSTRG.10142	5302
MSTRG.10143	19
MSTRG.10144	20
MSTRG.10145	192
MSTRG.10146	4300
MSTRG.10147	4
MSTRG.10148	7
MSTRG.10149	414
MSTRG.1015	5
MSTRG.10150	4603
MSTRG.10151	12
MSTRG.10152	2400
MSTRG.10153	44
MSTRG.10154	15
MSTRG.10155	26
MSTRG.10156	5680
MSTRG.10157	19
MSTRG.10158	24
MSTRG.10159	472
MSTRG.1016	2
MSTRG.10160	524
MSTRG.10161	1399
MSTRG.10162	22
MSTRG.10163	1476
MSTRG.10164	244
MSTRG.10165	1042
MSTRG.10166	9
MSTRG.10167	4863
MSTRG.10168	12
MSTRG.10169	12
MSTRG.1017	18
MSTRG.10170	11
MSTRG.10171	743
MSTRG.10172	3
MSTRG.10173	161
MSTRG.10174	260
MSTRG.10175	845
MSTRG.10176	183
MSTRG.10177	9
MSTRG.10178	9
MSTRG.10179	12
MSTRG.1018	7
MSTRG.10180	41
MSTRG.10181	7
MSTRG.10182	496
MSTRG.10183	9
MSTRG.10184	918
MSTRG.10185	691
MSTRG.10186	321
MSTRG.10187	68
MSTRG.10188	7
MSTRG.10189	5
MSTRG.1019	24
MSTRG.10190	8
MSTRG.10191	10
MSTRG.10192	37
MSTRG.10193	26
MSTRG.10194	16
MSTRG.10195	19
MSTRG.10196	2
MSTRG.10197	11
MSTRG.10198	4
MSTRG.10199	6
MSTRG.102	1384
MSTRG.1020	58
MSTRG.10200	20
MSTRG.10201	7
MSTRG.10202	7
MSTRG.10203	13
MSTRG.10204	214
MSTRG.10205	47
MSTRG.10206	9
MSTRG.10207	73
MSTRG.10208	28
MSTRG.10209	18
MSTRG.1021	7
MSTRG.10210	21
MSTRG.10211	27
MSTRG.10212	1
MSTRG.10213	9
MSTRG.10214	56
MSTRG.10215	5
MSTRG.10216	2190
MSTRG.10217	6
MSTRG.10218	21
MSTRG.10219	2
MSTRG.1022	140
MSTRG.10220	713
MSTRG.10221	227
MSTRG.10222	436
MSTRG.10223	0
MSTRG.10224	9
MSTRG.10225	4
MSTRG.10226	375
MSTRG.10227	281
MSTRG.10228	41
MSTRG.10229	121
MSTRG.1023	865
MSTRG.10230	264
MSTRG.10231	608
MSTRG.10232	4
MSTRG.10233	11
MSTRG.10234	40
MSTRG.10235	4
MSTRG.10236	50
MSTRG.10237	493
MSTRG.10238	853
MSTRG.10239	12
MSTRG.1024	556
MSTRG.10240	2
MSTRG.10241	13
MSTRG.10242	0
MSTRG.10243	6
MSTRG.10244	1
MSTRG.10245	5
MSTRG.10246	7
MSTRG.10247	3403
MSTRG.10248	19
MSTRG.10249	6
MSTRG.1025	1238
MSTRG.10250	2
MSTRG.10251	584
MSTRG.10252	779
MSTRG.10253	3
MSTRG.10254	1166
MSTRG.10255	1
MSTRG.10256	34
MSTRG.10257	27
MSTRG.10258	29
MSTRG.10259	3
MSTRG.1026	7597
MSTRG.10260	15
MSTRG.10261	225
MSTRG.10262	27
MSTRG.10263	547
MSTRG.10264	51
MSTRG.10265	0
MSTRG.10266	878
MSTRG.10267	472
MSTRG.10268	130
MSTRG.10269	1336
MSTRG.1027	6
MSTRG.10270	56
MSTRG.10271	313
MSTRG.10272	77
MSTRG.10273	23
MSTRG.10274	16
MSTRG.10275	329
MSTRG.10276	13
MSTRG.10277	45
MSTRG.10278	75
MSTRG.10279	68
MSTRG.1028	13
MSTRG.10280	74
MSTRG.10281	642
MSTRG.10282	204
MSTRG.10283	3
MSTRG.10284	1054
MSTRG.10285	30
MSTRG.10286	61
MSTRG.10287	2
