MSTRG.1	0
MSTRG.10	70
MSTRG.100	535
MSTRG.1000	408
MSTRG.10000	7
MSTRG.10001	278
MSTRG.10002	827
MSTRG.10003	96
MSTRG.10004	14
MSTRG.10005	20
MSTRG.10006	6
MSTRG.10007	408
MSTRG.10008	2513
MSTRG.10009	343
MSTRG.1001	433
MSTRG.10010	546
MSTRG.10011	257
MSTRG.10012	448
MSTRG.10013	8
MSTRG.10014	1
MSTRG.10015	282
MSTRG.10016	408
MSTRG.10017	0
MSTRG.10018	669
MSTRG.10019	14
MSTRG.1002	95
MSTRG.10020	124
MSTRG.10021	664
MSTRG.10022	316
MSTRG.10023	543
MSTRG.10024	0
MSTRG.10025	1508
MSTRG.10026	1326
MSTRG.10027	9
MSTRG.10028	317
MSTRG.10029	709
MSTRG.1003	86
MSTRG.10030	668
MSTRG.10031	210
MSTRG.10032	67
MSTRG.10033	229
MSTRG.10034	1096
MSTRG.10035	2
MSTRG.10036	3
MSTRG.10037	0
MSTRG.10038	1151
MSTRG.10039	9
MSTRG.1004	0
MSTRG.10040	1653
MSTRG.10041	322
MSTRG.10042	49
MSTRG.10043	555
MSTRG.10044	102
MSTRG.10045	1114
MSTRG.10046	433
MSTRG.10047	1
MSTRG.10048	0
MSTRG.10049	19
MSTRG.1005	22
MSTRG.10050	58
MSTRG.10051	711
MSTRG.10052	323
MSTRG.10053	404
MSTRG.10054	186
MSTRG.10055	1123
MSTRG.10056	42
MSTRG.10057	0
MSTRG.10058	1
MSTRG.10059	22
MSTRG.1006	360
MSTRG.10060	17
MSTRG.10061	333
MSTRG.10062	16
MSTRG.10063	7
MSTRG.10064	449
MSTRG.10065	868
MSTRG.10066	6
MSTRG.10067	33
MSTRG.10068	39
MSTRG.10069	19356
MSTRG.1007	1
MSTRG.10070	409
MSTRG.10071	37
MSTRG.10072	430
MSTRG.10073	1230
MSTRG.10074	446
MSTRG.10075	14
MSTRG.10076	607
MSTRG.10077	1
MSTRG.10078	242
MSTRG.10079	0
MSTRG.1008	5
MSTRG.10080	0
MSTRG.10081	268
MSTRG.10082	803
MSTRG.10083	4
MSTRG.10084	1448
MSTRG.10085	470
MSTRG.10086	6
MSTRG.10087	1050
MSTRG.10088	5625
MSTRG.10089	450
MSTRG.1009	2
MSTRG.10090	123
MSTRG.10091	817
MSTRG.10092	793
MSTRG.10093	274
MSTRG.10094	2617
MSTRG.10095	8
MSTRG.10096	283
MSTRG.10097	1319
MSTRG.10098	19
MSTRG.10099	900
MSTRG.101	5210
MSTRG.1010	1
MSTRG.10100	835
MSTRG.10101	11
MSTRG.10102	1
MSTRG.10103	1686
MSTRG.10104	307
MSTRG.10105	2
MSTRG.10106	46
MSTRG.10107	496
MSTRG.10108	2531
MSTRG.10109	57
MSTRG.1011	162
MSTRG.10110	9
MSTRG.10111	0
MSTRG.10112	316
MSTRG.10113	14
MSTRG.10114	148
MSTRG.10115	1949
MSTRG.10116	43
MSTRG.10117	13
MSTRG.10118	140
MSTRG.10119	3871
MSTRG.1012	0
MSTRG.10120	55
MSTRG.10121	9
MSTRG.10122	1318
MSTRG.10123	18
MSTRG.10124	508
MSTRG.10125	260
MSTRG.10126	894
MSTRG.10127	328
MSTRG.10128	5
MSTRG.10129	622
MSTRG.1013	165
MSTRG.10130	92
MSTRG.10131	150
MSTRG.10132	1
MSTRG.10133	7
MSTRG.10134	13
MSTRG.10135	86
MSTRG.10136	13
MSTRG.10137	2743
MSTRG.10138	53
MSTRG.10139	634
MSTRG.1014	614
MSTRG.10140	391
MSTRG.10141	102
MSTRG.10142	6069
MSTRG.10143	28
MSTRG.10144	22
MSTRG.10145	434
MSTRG.10146	4844
MSTRG.10147	4
MSTRG.10148	51
MSTRG.10149	2174
MSTRG.1015	15
MSTRG.10150	5893
MSTRG.10151	22
MSTRG.10152	5897
MSTRG.10153	30
MSTRG.10154	13
MSTRG.10155	20
MSTRG.10156	6017
MSTRG.10157	12
MSTRG.10158	35
MSTRG.10159	465
MSTRG.1016	0
MSTRG.10160	445
MSTRG.10161	1387
MSTRG.10162	33
MSTRG.10163	1589
MSTRG.10164	298
MSTRG.10165	1405
MSTRG.10166	8
MSTRG.10167	2
MSTRG.10168	0
MSTRG.10169	0
MSTRG.1017	16
MSTRG.10170	0
MSTRG.10171	1607
MSTRG.10172	1
MSTRG.10173	102
MSTRG.10174	99
MSTRG.10175	779
MSTRG.10176	319
MSTRG.10177	2
MSTRG.10178	3
MSTRG.10179	10
MSTRG.1018	6
MSTRG.10180	53
MSTRG.10181	2
MSTRG.10182	354
MSTRG.10183	8
MSTRG.10184	1319
MSTRG.10185	489
MSTRG.10186	396
MSTRG.10187	111
MSTRG.10188	13
MSTRG.10189	15
MSTRG.1019	37
MSTRG.10190	8
MSTRG.10191	38
MSTRG.10192	45
MSTRG.10193	45
MSTRG.10194	32
MSTRG.10195	41
MSTRG.10196	10
MSTRG.10197	20
MSTRG.10198	3
MSTRG.10199	6
MSTRG.102	734
MSTRG.1020	77
MSTRG.10200	19
MSTRG.10201	10
MSTRG.10202	24
MSTRG.10203	26
MSTRG.10204	235
MSTRG.10205	84
MSTRG.10206	13
MSTRG.10207	107
MSTRG.10208	49
MSTRG.10209	30
MSTRG.1021	5
MSTRG.10210	19
MSTRG.10211	88
MSTRG.10212	15
MSTRG.10213	25
MSTRG.10214	116
MSTRG.10215	5
MSTRG.10216	2509
MSTRG.10217	11
MSTRG.10218	32
MSTRG.10219	396
MSTRG.1022	221
MSTRG.10220	705
MSTRG.10221	318
MSTRG.10222	604
MSTRG.10223	7
MSTRG.10224	33
MSTRG.10225	7
MSTRG.10226	568
MSTRG.10227	468
MSTRG.10228	119
MSTRG.10229	314
MSTRG.1023	1300
MSTRG.10230	417
MSTRG.10231	801
MSTRG.10232	11
MSTRG.10233	15
MSTRG.10234	27
MSTRG.10235	7
MSTRG.10236	158
MSTRG.10237	542
MSTRG.10238	2960
MSTRG.10239	33
MSTRG.1024	847
MSTRG.10240	9
MSTRG.10241	40
MSTRG.10242	0
MSTRG.10243	23
MSTRG.10244	12
MSTRG.10245	8
MSTRG.10246	41
MSTRG.10247	344
MSTRG.10248	2
MSTRG.10249	1
MSTRG.1025	2037
MSTRG.10250	0
MSTRG.10251	363
MSTRG.10252	707
MSTRG.10253	6
MSTRG.10254	927
MSTRG.10255	7
MSTRG.10256	47
MSTRG.10257	25
MSTRG.10258	18
MSTRG.10259	4
MSTRG.1026	0
MSTRG.10260	13
MSTRG.10261	441
MSTRG.10262	75
MSTRG.10263	104
MSTRG.10264	76
MSTRG.10265	0
MSTRG.10266	1415
MSTRG.10267	558
MSTRG.10268	22
MSTRG.10269	257
MSTRG.1027	0
MSTRG.10270	102
MSTRG.10271	434
MSTRG.10272	135
MSTRG.10273	56
MSTRG.10274	36
MSTRG.10275	143
MSTRG.10276	9
MSTRG.10277	50
MSTRG.10278	101
MSTRG.10279	176
MSTRG.1028	0
MSTRG.10280	139
MSTRG.10281	602
MSTRG.10282	527
MSTRG.10283	2
MSTRG.10284	1884
MSTRG.10285	28
MSTRG.10286	373
