MSTRG.1	0
MSTRG.10	76
MSTRG.100	390
MSTRG.1000	630
MSTRG.10000	0
MSTRG.10001	371
MSTRG.10002	810
MSTRG.10003	54
MSTRG.10004	9
MSTRG.10005	19
MSTRG.10006	3
MSTRG.10007	592
MSTRG.10008	2727
MSTRG.10009	263
MSTRG.1001	410
MSTRG.10010	738
MSTRG.10011	290
MSTRG.10012	404
MSTRG.10013	14
MSTRG.10014	4
MSTRG.10015	271
MSTRG.10016	426
MSTRG.10017	2
MSTRG.10018	646
MSTRG.10019	17
MSTRG.1002	148
MSTRG.10020	132
MSTRG.10021	617
MSTRG.10022	296
MSTRG.10023	346
MSTRG.10024	0
MSTRG.10025	1613
MSTRG.10026	1203
MSTRG.10027	18
MSTRG.10028	281
MSTRG.10029	574
MSTRG.1003	772
MSTRG.10030	805
MSTRG.10031	207
MSTRG.10032	62
MSTRG.10033	244
MSTRG.10034	1160
MSTRG.10035	2
MSTRG.10036	7
MSTRG.10037	1
MSTRG.10038	1291
MSTRG.10039	4
MSTRG.1004	13
MSTRG.10040	1408
MSTRG.10041	714
MSTRG.10042	17
MSTRG.10043	448
MSTRG.10044	183
MSTRG.10045	1036
MSTRG.10046	335
MSTRG.10047	0
MSTRG.10048	0
MSTRG.10049	25
MSTRG.1005	25
MSTRG.10050	44
MSTRG.10051	709
MSTRG.10052	396
MSTRG.10053	518
MSTRG.10054	0
MSTRG.10055	1339
MSTRG.10056	154
MSTRG.10057	3
MSTRG.10058	0
MSTRG.10059	12
MSTRG.1006	374
MSTRG.10060	5
MSTRG.10061	347
MSTRG.10062	5
MSTRG.10063	1
MSTRG.10064	491
MSTRG.10065	524
MSTRG.10066	4
MSTRG.10067	24
MSTRG.10068	26
MSTRG.10069	18447
MSTRG.1007	3
MSTRG.10070	454
MSTRG.10071	22
MSTRG.10072	506
MSTRG.10073	1534
MSTRG.10074	375
MSTRG.10075	24
MSTRG.10076	660
MSTRG.10077	0
MSTRG.10078	185
MSTRG.10079	0
MSTRG.1008	1
MSTRG.10080	0
MSTRG.10081	318
MSTRG.10082	894
MSTRG.10083	3
MSTRG.10084	1344
MSTRG.10085	392
MSTRG.10086	9
MSTRG.10087	1032
MSTRG.10088	4339
MSTRG.10089	430
MSTRG.1009	2
MSTRG.10090	159
MSTRG.10091	912
MSTRG.10092	937
MSTRG.10093	265
MSTRG.10094	1974
MSTRG.10095	9
MSTRG.10096	335
MSTRG.10097	649
MSTRG.10098	4
MSTRG.10099	752
MSTRG.101	3939
MSTRG.1010	3
MSTRG.10100	694
MSTRG.10101	4
MSTRG.10102	3
MSTRG.10103	1648
MSTRG.10104	282
MSTRG.10105	3
MSTRG.10106	33
MSTRG.10107	861
MSTRG.10108	2163
MSTRG.10109	221
MSTRG.1011	233
MSTRG.10110	83
MSTRG.10111	3
MSTRG.10112	238
MSTRG.10113	32
MSTRG.10114	312
MSTRG.10115	2510
MSTRG.10116	44
MSTRG.10117	8
MSTRG.10118	71
MSTRG.10119	2927
MSTRG.1012	1
MSTRG.10120	42
MSTRG.10121	9
MSTRG.10122	1100
MSTRG.10123	15
MSTRG.10124	839
MSTRG.10125	208
MSTRG.10126	867
MSTRG.10127	229
MSTRG.10128	1
MSTRG.10129	503
MSTRG.1013	155
MSTRG.10130	88
MSTRG.10131	108
MSTRG.10132	2
MSTRG.10133	3
MSTRG.10134	17
MSTRG.10135	127
MSTRG.10136	26
MSTRG.10137	3049
MSTRG.10138	66
MSTRG.10139	573
MSTRG.1014	612
MSTRG.10140	443
MSTRG.10141	172
MSTRG.10142	6842
MSTRG.10143	42
MSTRG.10144	43
MSTRG.10145	475
MSTRG.10146	7479
