MSTRG.1	0
MSTRG.10	61
MSTRG.100	333
MSTRG.1000	381
MSTRG.10000	5
MSTRG.10001	620
MSTRG.10002	1072
MSTRG.10003	55
MSTRG.10004	15
MSTRG.10005	11
MSTRG.10006	17
MSTRG.10007	601
MSTRG.10008	1911
MSTRG.10009	134
MSTRG.1001	137
MSTRG.10010	591
MSTRG.10011	338
MSTRG.10012	349
MSTRG.10013	5
MSTRG.10014	0
MSTRG.10015	103
MSTRG.10016	388
MSTRG.10017	21
MSTRG.10018	642
MSTRG.10019	8
MSTRG.1002	73
MSTRG.10020	171
MSTRG.10021	822
MSTRG.10022	334
MSTRG.10023	510
MSTRG.10024	0
MSTRG.10025	1801
MSTRG.10026	1166
MSTRG.10027	21
MSTRG.10028	275
MSTRG.10029	722
MSTRG.1003	656
MSTRG.10030	561
MSTRG.10031	120
MSTRG.10032	712
MSTRG.10033	446
MSTRG.10034	1865
MSTRG.10035	1
MSTRG.10036	3
MSTRG.10037	5
MSTRG.10038	1309
MSTRG.10039	4
MSTRG.1004	5
MSTRG.10040	645
MSTRG.10041	758
MSTRG.10042	27
MSTRG.10043	492
MSTRG.10044	18
MSTRG.10045	860
MSTRG.10046	472
MSTRG.10047	8
MSTRG.10048	0
MSTRG.10049	30
MSTRG.1005	16
MSTRG.10050	35
MSTRG.10051	1451
MSTRG.10052	378
MSTRG.10053	770
MSTRG.10054	0
MSTRG.10055	1448
MSTRG.10056	63
MSTRG.10057	0
MSTRG.10058	0
MSTRG.10059	11
MSTRG.1006	331
MSTRG.10060	14
MSTRG.10061	292
MSTRG.10062	4
MSTRG.10063	0
MSTRG.10064	289
MSTRG.10065	16
MSTRG.10066	0
MSTRG.10067	13
MSTRG.10068	9
MSTRG.10069	5725
MSTRG.1007	0
MSTRG.10070	126
MSTRG.10071	44
MSTRG.10072	425
MSTRG.10073	1266
MSTRG.10074	357
MSTRG.10075	20
MSTRG.10076	688
MSTRG.10077	8
MSTRG.10078	765
MSTRG.10079	4
MSTRG.1008	1
MSTRG.10080	4
MSTRG.10081	148
MSTRG.10082	706
MSTRG.10083	3
MSTRG.10084	456
MSTRG.10085	272
MSTRG.10086	3
MSTRG.10087	1050
MSTRG.10088	619
MSTRG.10089	284
MSTRG.1009	1
MSTRG.10090	40
MSTRG.10091	615
MSTRG.10092	582
MSTRG.10093	198
MSTRG.10094	938
MSTRG.10095	3
MSTRG.10096	203
MSTRG.10097	305
MSTRG.10098	2
MSTRG.10099	796
MSTRG.101	1773
MSTRG.1010	0
MSTRG.10100	1206
MSTRG.10101	22
MSTRG.10102	1
MSTRG.10103	1868
MSTRG.10104	282
MSTRG.10105	1
MSTRG.10106	1834
MSTRG.10107	162
MSTRG.10108	2264
MSTRG.10109	2
MSTRG.1011	255
MSTRG.10110	41
MSTRG.10111	0
MSTRG.10112	256
MSTRG.10113	4
MSTRG.10114	37
MSTRG.10115	1096
MSTRG.10116	7
MSTRG.10117	6
MSTRG.10118	68
MSTRG.10119	4388
MSTRG.1012	2
MSTRG.10120	34
MSTRG.10121	8
MSTRG.10122	110
MSTRG.10123	3
MSTRG.10124	479
