MSTRG.1	0
MSTRG.10	113
MSTRG.100	494
MSTRG.1000	332
MSTRG.10000	0
MSTRG.10001	247
MSTRG.10002	586
MSTRG.10003	66
MSTRG.10004	8
MSTRG.10005	16
MSTRG.10006	1
MSTRG.10007	305
MSTRG.10008	1996
MSTRG.10009	327
MSTRG.1001	295
MSTRG.10010	555
MSTRG.10011	287
MSTRG.10012	433
MSTRG.10013	11
MSTRG.10014	1
MSTRG.10015	256
MSTRG.10016	362
MSTRG.10017	8
MSTRG.10018	622
MSTRG.10019	4
MSTRG.1002	121
MSTRG.10020	115
MSTRG.10021	928
MSTRG.10022	268
MSTRG.10023	316
MSTRG.10024	1
MSTRG.10025	1676
MSTRG.10026	1366
MSTRG.10027	19
MSTRG.10028	268
MSTRG.10029	670
MSTRG.1003	259
MSTRG.10030	515
MSTRG.10031	162
MSTRG.10032	102
MSTRG.10033	282
MSTRG.10034	938
MSTRG.10035	1
MSTRG.10036	9
MSTRG.10037	1
MSTRG.10038	1131
MSTRG.10039	23
MSTRG.1004	1
MSTRG.10040	1574
MSTRG.10041	531
MSTRG.10042	57
MSTRG.10043	510
MSTRG.10044	163
MSTRG.10045	1213
MSTRG.10046	460
MSTRG.10047	0
MSTRG.10048	0
MSTRG.10049	30
MSTRG.1005	21
MSTRG.10050	50
MSTRG.10051	910
MSTRG.10052	302
MSTRG.10053	453
MSTRG.10054	1
MSTRG.10055	1014
MSTRG.10056	115
MSTRG.10057	0
MSTRG.10058	0
MSTRG.10059	8
MSTRG.1006	468
MSTRG.10060	26
MSTRG.10061	267
MSTRG.10062	2
MSTRG.10063	1
MSTRG.10064	456
MSTRG.10065	497
MSTRG.10066	7
MSTRG.10067	19
MSTRG.10068	26
MSTRG.10069	14675
MSTRG.1007	1
MSTRG.10070	327
MSTRG.10071	30
MSTRG.10072	306
MSTRG.10073	1107
MSTRG.10074	413
MSTRG.10075	15
MSTRG.10076	564
MSTRG.10077	7
MSTRG.10078	264
MSTRG.10079	0
MSTRG.1008	3
MSTRG.10080	0
MSTRG.10081	207
MSTRG.10082	682
MSTRG.10083	1
MSTRG.10084	1381
MSTRG.10085	300
MSTRG.10086	7
MSTRG.10087	1152
MSTRG.10088	4999
MSTRG.10089	300
MSTRG.1009	1
MSTRG.10090	130
MSTRG.10091	805
MSTRG.10092	798
MSTRG.10093	250
MSTRG.10094	1728
MSTRG.10095	11
MSTRG.10096	313
MSTRG.10097	591
MSTRG.10098	17
MSTRG.10099	804
MSTRG.101	4471
MSTRG.1010	6
MSTRG.10100	768
MSTRG.10101	10
MSTRG.10102	5
MSTRG.10103	1847
MSTRG.10104	278
MSTRG.10105	1
MSTRG.10106	28
MSTRG.10107	458
MSTRG.10108	2642
MSTRG.10109	36
MSTRG.1011	331
MSTRG.10110	25
MSTRG.10111	0
MSTRG.10112	226
MSTRG.10113	26
MSTRG.10114	217
MSTRG.10115	2501
MSTRG.10116	18
MSTRG.10117	24
MSTRG.10118	105
MSTRG.10119	3613
MSTRG.1012	3
MSTRG.10120	43
MSTRG.10121	13
MSTRG.10122	1574
MSTRG.10123	29
MSTRG.10124	619
MSTRG.10125	231
MSTRG.10126	654
MSTRG.10127	214
MSTRG.10128	1
MSTRG.10129	681
MSTRG.1013	162
MSTRG.10130	104
MSTRG.10131	198
MSTRG.10132	8
MSTRG.10133	8
MSTRG.10134	30
MSTRG.10135	105
MSTRG.10136	20
MSTRG.10137	3563
MSTRG.10138	119
MSTRG.10139	537
MSTRG.1014	596
MSTRG.10140	364
MSTRG.10141	96
MSTRG.10142	5005
MSTRG.10143	21
MSTRG.10144	31
MSTRG.10145	432
MSTRG.10146	3921
MSTRG.10147	3
MSTRG.10148	31
MSTRG.10149	2730
MSTRG.1015	11
MSTRG.10150	4976
MSTRG.10151	17
MSTRG.10152	5770
MSTRG.10153	17
MSTRG.10154	11
MSTRG.10155	46
MSTRG.10156	5837
MSTRG.10157	19
MSTRG.10158	40
MSTRG.10159	456
MSTRG.1016	0
MSTRG.10160	429
MSTRG.10161	1274
MSTRG.10162	21
MSTRG.10163	2176
MSTRG.10164	329
MSTRG.10165	1559
MSTRG.10166	6
MSTRG.10167	1
MSTRG.10168	0
MSTRG.10169	0
MSTRG.1017	15
MSTRG.10170	0
MSTRG.10171	1724
MSTRG.10172	10
MSTRG.10173	202
MSTRG.10174	175
MSTRG.10175	919
MSTRG.10176	214
MSTRG.10177	7
MSTRG.10178	6
MSTRG.10179	14
MSTRG.1018	10
MSTRG.10180	85
MSTRG.10181	0
MSTRG.10182	362
MSTRG.10183	10
MSTRG.10184	1345
MSTRG.10185	718
MSTRG.10186	485
MSTRG.10187	149
MSTRG.10188	14
MSTRG.10189	18
MSTRG.1019	41
MSTRG.10190	10
MSTRG.10191	48
MSTRG.10192	71
MSTRG.10193	77
MSTRG.10194	33
MSTRG.10195	49
MSTRG.10196	14
MSTRG.10197	23
MSTRG.10198	8
MSTRG.10199	9
MSTRG.102	815
MSTRG.1020	62
MSTRG.10200	22
MSTRG.10201	9
MSTRG.10202	20
MSTRG.10203	30
MSTRG.10204	275
MSTRG.10205	85
MSTRG.10206	8
MSTRG.10207	136
MSTRG.10208	56
MSTRG.10209	25
MSTRG.1021	21
MSTRG.10210	20
MSTRG.10211	61
MSTRG.10212	12
MSTRG.10213	10
MSTRG.10214	122
MSTRG.10215	16
MSTRG.10216	2233
MSTRG.10217	4
MSTRG.10218	35
MSTRG.10219	461
MSTRG.1022	229
MSTRG.10220	695
MSTRG.10221	283
MSTRG.10222	628
MSTRG.10223	2
MSTRG.10224	32
MSTRG.10225	10
MSTRG.10226	459
MSTRG.10227	403
MSTRG.10228	71
MSTRG.10229	304
MSTRG.1023	1169
MSTRG.10230	480
MSTRG.10231	903
MSTRG.10232	9
MSTRG.10233	35
MSTRG.10234	57
MSTRG.10235	13
MSTRG.10236	175
MSTRG.10237	727
MSTRG.10238	3090
MSTRG.10239	52
MSTRG.1024	704
MSTRG.10240	15
MSTRG.10241	56
MSTRG.10242	0
MSTRG.10243	26
MSTRG.10244	12
MSTRG.10245	10
MSTRG.10246	15
MSTRG.10247	382
MSTRG.10248	2
MSTRG.10249	1
MSTRG.1025	1668
MSTRG.10250	1
MSTRG.10251	345
MSTRG.10252	836
MSTRG.10253	5
MSTRG.10254	491
MSTRG.10255	0
MSTRG.10256	50
MSTRG.10257	32
MSTRG.10258	24
MSTRG.10259	9
MSTRG.1026	0
MSTRG.10260	15
MSTRG.10261	336
MSTRG.10262	71
MSTRG.10263	15
MSTRG.10264	77
MSTRG.10265	0
MSTRG.10266	1236
MSTRG.10267	622
MSTRG.10268	33
MSTRG.10269	382
MSTRG.1027	0
MSTRG.10270	115
MSTRG.10271	452
MSTRG.10272	112
MSTRG.10273	34
MSTRG.10274	38
MSTRG.10275	211
MSTRG.10276	14
MSTRG.10277	62
MSTRG.10278	132
MSTRG.10279	132
MSTRG.1028	0
MSTRG.10280	156
MSTRG.10281	726
MSTRG.10282	582
MSTRG.10283	5
MSTRG.10284	2209
MSTRG.10285	17
MSTRG.10286	471
MSTRG.10287	2
MSTRG.10288	24
MSTRG.10289	0
MSTRG.1029	0
MSTRG.10290	0
MSTRG.10291	31
MSTRG.10292	3223
MSTRG.10293	1459
MSTRG.10294	232
MSTRG.10295	10
MSTRG.10296	22
MSTRG.10297	24
MSTRG.10298	6363
MSTRG.10299	24
MSTRG.103	6
MSTRG.1030	13
MSTRG.10300	3247
MSTRG.10301	464
MSTRG.10302	1528
MSTRG.10303	65
MSTRG.10304	33
MSTRG.10305	158
MSTRG.10306	119
MSTRG.10307	51
MSTRG.10308	908
MSTRG.10309	734
MSTRG.1031	13327
MSTRG.10310	62
MSTRG.10311	12
MSTRG.10312	7
MSTRG.10313	580
MSTRG.10314	737
MSTRG.10315	31
MSTRG.10316	12
MSTRG.10317	1740
MSTRG.10318	16
MSTRG.10319	1
MSTRG.1032	15
MSTRG.10320	689
MSTRG.10321	4981
MSTRG.10322	291
MSTRG.10323	803
MSTRG.10324	0
MSTRG.10325	346
MSTRG.10326	5
MSTRG.10327	1013
MSTRG.10328	651
MSTRG.10329	8
MSTRG.1033	1
MSTRG.10330	25
MSTRG.10331	34
MSTRG.10332	0
MSTRG.10333	12070
MSTRG.10334	6
MSTRG.10335	1489
MSTRG.10336	1331
MSTRG.10337	367
MSTRG.10338	10
MSTRG.10339	6
MSTRG.1034	647
